33;49;31;31
38;20;18;19
46;28;39;44
48;37;23;31
28;40;38;23
59;27;44;27
25;58;23;47
55;58;35;31
17;48;51;15
20;15;51;24
35;32;60;19
35;42;55;49
60;46;24;53
23;44;27;30
24;57;23;51
54;34;24;52
17;40;28;32
58;48;51;36
41;58;19;39
15;22;39;36
44;17;50;45
41;56;53;30
53;36;60;53
43;30;46;48
42;52;60;35
55;29;28;40
16;55;31;52
41;30;18;29
33;59;26;35
31;30;28;15
40;59;27;21
49;58;15;36
19;46;51;28
19;37;60;33
16;24;45;34
58;29;29;38
29;59;22;18
19;41;49;56
43;49;46;45
37;22;48;16
33;33;39;59
43;59;39;19
49;23;16;17
27;54;58;43
29;44;30;36
38;18;54;23
45;22;39;30
48;30;42;38
34;18;34;42
41;32;56;41
20;48;39;20
35;17;37;47
59;48;28;41
51;32;56;49
21;47;51;31
59;23;32;45
38;49;29;32
58;31;17;38
32;57;35;48
15;52;38;20
15;46;26;50
28;54;21;32
34;28;56;59
56;24;18;24
27;24;58;35
27;60;53;52
58;32;59;28
31;34;41;34
25;17;26;28
28;54;60;55
49;23;58;24
15;41;37;27
57;46;60;26
50;33;21;53
23;51;28;25
22;17;55;59
48;17;59;38
40;50;33;28
34;23;41;27
42;44;47;44
58;25;23;56
24;56;27;33
50;41;39;39
22;45;43;43
46;25;56;57
25;37;45;54
23;30;32;52
25;51;47;39
57;31;40;41
54;35;56;48
18;40;46;37
24;18;26;35
39;52;15;59
32;42;60;52
16;29;31;43
45;45;54;24
23;34;48;21
26;16;35;27
27;32;28;33
38;23;55;39
41;21;41;24
54;15;47;29
42;58;45;42
38;22;52;56
55;18;38;39
50;27;35;40
24;45;56;58
22;48;26;26
58;25;53;18
51;51;39;52
33;16;31;54
28;48;42;47
48;19;40;24
44;42;35;36
35;49;44;29
44;59;46;39
25;26;60;54
56;25;42;24
15;23;51;16
52;43;55;40
59;45;56;57
32;20;21;39
37;24;58;47
49;19;21;37
56;52;28;19
36;60;32;54
18;22;53;28
41;46;27;18
39;54;53;27
33;24;49;30
60;27;60;35
48;50;26;32
25;36;30;57
54;32;32;37
44;20;36;43
15;23;15;59
60;48;23;32
54;50;25;51
46;39;43;23
49;18;46;24
48;21;38;56
18;59;36;31
58;34;50;50
26;52;33;31
57;46;42;49
27;49;22;18
25;48;49;47
37;51;51;43
58;22;39;55
17;26;56;60
52;45;39;19
29;26;57;43
19;33;24;60
33;27;41;25
48;42;34;16
33;33;29;25
50;39;18;40
38;50;51;33
58;40;60;46
54;27;30;49
35;48;41;16
39;48;30;55
50;46;17;25
21;50;35;35
52;42;49;38
47;49;39;47
58;54;42;58
18;24;22;58
25;29;49;21
54;37;18;27
26;40;16;43
33;33;43;43
23;59;37;47
59;50;52;60
58;18;58;27
36;17;53;33
23;48;60;15
18;39;42;56
43;31;43;45
57;30;48;34
36;42;52;37
53;41;42;43
44;55;42;27
31;23;19;37
17;21;25;22
24;23;47;46
34;17;39;58
33;53;33;24
36;28;38;59
51;38;29;39
60;33;54;37
57;60;15;54
18;50;55;58
57;42;46;44
33;60;55;30
49;29;40;15
50;52;36;22
40;19;60;30
41;25;35;56
35;27;49;23
31;39;40;25
36;58;24;56
58;56;38;44
18;32;28;30
19;25;25;26
56;15;33;19
43;49;19;60
28;19;58;21
20;47;37;19
17;54;20;38
27;53;28;15
16;59;37;51
41;53;22;47
50;46;49;17
44;18;45;50
35;24;43;25
59;58;60;44
53;21;56;36
26;29;56;17
44;20;51;33
57;48;55;47
17;15;50;58
23;28;37;36
18;37;60;33
34;27;36;60
20;29;36;35
38;23;51;50
21;29;55;16
17;39;47;29
48;25;48;54
22;32;59;50
45;37;26;41
30;56;34;53
49;59;16;56
60;34;45;34
58;19;53;39
16;50;53;47
60;56;35;48
15;40;23;22
56;45;39;19
21;35;60;44
29;35;25;33
44;29;16;31
39;33;31;60
35;22;35;36
26;32;47;16
22;41;43;44
43;28;24;36
57;38;53;49
15;56;21;31
25;39;20;48
40;46;57;55
29;25;15;46
21;55;26;50
50;45;42;60
51;41;26;15
24;30;27;38
39;46;18;53
40;29;58;23
52;39;59;40
17;15;45;20
39;36;22;46
55;49;41;39
51;46;15;25
46;35;46;22
38;45;53;28
60;30;43;30
22;32;42;44
37;43;42;19
47;44;49;29
22;44;38;26
29;29;17;24
15;36;20;39
39;34;60;18
44;15;27;47
29;23;16;31
29;35;15;57
20;58;22;51
52;24;34;59
55;42;43;32
37;56;28;59
45;20;15;51
34;34;22;28
57;31;41;32
16;50;21;43
49;42;43;25
51;34;24;27
54;45;31;33
16;55;58;34
55;52;31;37
20;33;28;22
15;52;19;22
32;22;41;57
17;55;43;54
34;46;37;24
46;60;21;46
17;33;49;31
55;16;43;47
55;23;48;27
21;18;36;18
16;53;34;15
47;38;21;53
51;51;41;54
40;48;42;30
54;42;41;50
44;51;46;28
22;38;50;50
32;34;21;15
45;59;44;35
39;56;48;38
16;40;19;42
32;26;45;19
53;25;34;50
37;43;36;52
37;39;18;40
57;57;59;37
53;32;48;44
29;24;44;22
26;35;29;44
16;47;21;47
56;39;53;56
41;57;47;26
44;48;34;22
51;60;57;33
48;51;56;57
15;19;18;33
15;38;33;20
29;30;46;47
43;41;45;58
16;52;47;46
38;16;43;30
21;24;21;22
27;53;52;21
38;15;59;25
38;21;43;26
34;45;27;19
25;29;54;39
57;19;21;28
39;32;26;34
30;39;28;46
37;22;19;20
25;52;21;34
51;25;43;59
50;28;38;57
46;43;38;48
41;47;15;42
50;37;35;59
22;27;27;17
51;35;15;15
17;21;29;56
27;43;55;25
30;50;19;60
32;23;33;29
43;46;56;20
24;29;51;47
26;16;32;37
38;38;27;53
51;51;37;53
16;23;49;60
44;56;34;55
47;31;25;47
48;28;27;19
50;17;15;53
30;23;59;24
58;46;15;17
59;40;16;33
20;21;32;30
21;44;44;15
54;21;51;59
42;20;33;40
31;20;21;20
24;59;33;39
50;57;50;38
19;60;52;50
29;22;48;30
30;39;38;57
35;42;37;31
34;36;43;31
47;24;57;33
39;19;56;18
15;41;56;42
34;38;42;46
48;51;43;35
56;58;41;36
52;24;40;26
15;48;32;23
38;48;56;39
24;48;32;19
20;36;60;39
21;57;47;58
25;21;50;25
33;37;39;42
38;21;56;51
27;59;18;23
56;52;33;23
50;41;42;44
30;46;45;32
27;49;55;37
50;20;56;25
56;53;58;15
60;43;15;49
41;55;22;41
23;53;32;29
29;41;32;39
34;46;17;57
52;32;34;28
57;41;43;53
59;55;52;26
47;54;50;52
38;49;48;19
26;45;22;29
41;16;22;48
54;27;50;37
25;52;37;40
17;42;57;52
40;21;25;29
34;17;54;59
42;40;15;28
28;20;32;33
47;33;58;52
34;37;31;35
41;35;28;40
56;56;40;28
40;23;20;32
57;19;15;43
49;58;49;24
37;38;15;28
56;16;38;39
34;23;54;52
59;26;43;32
37;33;17;35
27;43;46;60
36;30;41;30
55;41;27;55
27;37;32;25
26;29;30;18
24;36;33;44
54;22;24;27
59;53;44;30
46;21;44;15
59;31;57;19
35;52;29;35
31;35;38;46
25;15;43;47
51;17;46;48
60;40;39;16
16;21;26;59
45;24;47;60
35;44;46;26
17;40;37;34
55;30;54;25
17;52;46;48
29;56;47;31
36;24;34;32
44;30;26;57
30;35;38;58
55;60;20;56
32;29;47;60
18;33;53;16
46;24;26;26
46;34;53;48
19;54;16;18
27;21;51;38
31;19;59;41
51;41;59;54
50;40;42;31
53;49;28;48
48;38;40;24
46;47;45;58
15;33;52;32
49;29;38;23
53;32;21;16
33;26;27;20
30;37;32;49
20;48;50;49
47;53;51;47
26;25;50;42
34;28;38;58
52;40;47;42
50;33;31;32
15;34;45;38
38;32;50;18
54;48;45;18
24;57;17;20
22;46;34;59
20;35;53;58
30;45;27;19
23;23;30;34
18;21;29;37
33;25;38;56
18;24;30;51
59;20;42;29
33;30;45;44
31;28;48;42
34;18;35;55
59;41;51;51
23;15;29;36
23;58;32;57
43;16;26;56
19;15;16;29
21;44;37;53
25;27;47;50
44;42;28;35
15;25;27;26
52;35;57;27
40;43;43;20
59;58;30;21
59;37;55;38
51;16;32;16
37;19;48;34
28;16;21;32
48;48;40;57
23;44;31;48
37;35;51;49
46;51;45;41
45;15;53;35
26;36;33;37
15;50;49;38
27;38;26;60
21;47;37;50
36;45;31;60
33;31;37;59
57;41;51;42
32;34;55;37
43;34;38;15
52;22;60;59
31;20;27;29
20;28;23;47
47;16;35;19
54;15;22;45
25;41;45;56
31;54;57;44
49;44;49;34
58;24;48;47
55;30;53;29
39;25;58;32
29;44;28;36
59;58;15;40
30;22;25;39
17;51;27;58
34;21;25;54
36;38;34;31
22;49;26;15
30;47;56;35
33;54;60;26
44;23;19;52
51;25;48;58
57;33;59;19
32;32;26;28
41;42;58;22
57;56;31;29
37;34;28;40
26;56;32;21
21;32;60;24
23;26;21;30
56;17;25;27
53;22;28;51
43;41;52;48
25;48;42;60
22;16;54;21
20;55;39;39
42;48;55;47
33;55;48;34
56;49;45;56
56;46;49;27
19;51;59;16
44;18;28;35
56;60;56;41
17;39;26;29
45;45;27;42
15;47;43;19
31;60;30;31
31;32;48;39
55;49;19;56
59;29;30;60
52;57;36;19
52;48;22;53
35;29;32;60
45;33;16;39
50;40;35;42
50;27;20;58
53;16;35;15
38;58;18;22
38;33;35;31
56;49;31;58
52;27;49;28
55;31;40;15
28;36;43;34
40;50;53;23
27;41;34;18
38;22;29;51
26;55;59;54
59;59;46;52
44;24;56;15
29;16;46;35
54;32;25;19
18;60;25;37
43;40;45;47
60;27;43;37
27;38;17;23
35;35;19;32
60;21;20;16
42;53;39;51
27;56;20;23
22;21;23;48
47;18;36;45
53;31;43;32
15;58;53;48
17;40;17;27
27;23;34;39
46;29;58;53
54;27;23;34
54;18;39;38
56;35;26;19
38;19;48;44
23;52;49;33
36;52;35;25
35;20;29;33
55;26;55;19
24;46;21;19
26;41;15;59
39;40;43;43
52;36;31;48
57;30;45;33
35;57;33;41
56;55;29;37
15;46;47;18
38;31;39;50
43;51;60;58
24;24;58;22
18;39;41;60
53;28;60;49
50;37;15;50
58;45;40;59
39;49;30;26
30;50;51;33
41;33;50;26
59;36;51;18
51;30;42;50
48;15;29;24
16;23;17;31
48;57;36;44
29;60;21;23
40;27;49;56
19;60;40;43
36;48;22;56
47;20;55;37
54;15;59;51
21;19;27;17
57;32;24;41
27;35;50;45
24;21;16;15
47;55;18;30
28;58;45;34
37;21;51;48
17;18;28;36
40;34;46;41
24;23;54;58
49;29;47;39
24;49;58;48
38;38;20;26
38;19;53;20
46;18;29;17
47;42;23;56
54;48;33;33
43;54;47;57
46;46;44;57
56;22;54;26
49;51;45;27
47;49;59;35
29;40;54;50
19;18;50;58
44;32;17;17
23;28;37;25
49;55;54;20
28;25;21;54
21;28;16;40
26;28;27;25
39;45;16;42
36;23;45;23
34;47;26;50
58;40;55;49
54;17;58;20
51;27;19;21
50;50;17;21
29;20;28;30
36;58;48;16
34;48;40;29
16;44;39;43
16;24;38;23
25;23;58;19
56;55;16;48
28;57;38;29
54;30;26;15
38;21;18;44
41;55;60;55
51;47;26;41
35;44;50;18
54;33;46;18
18;39;31;55
28;36;27;37
45;45;30;52
58;48;44;37
59;28;41;22
43;20;45;18
52;36;39;32
56;51;18;18
36;35;30;41
24;38;27;15
58;23;54;24
43;42;29;31
25;30;59;46
35;56;20;57
16;29;21;43
45;20;24;36
34;21;34;31
49;52;36;45
21;47;29;49
32;59;37;54
45;44;60;40
32;18;51;28
50;19;24;41
55;29;22;42
35;19;30;44
19;38;45;19
36;21;48;57
30;53;54;19
42;43;53;58
15;17;56;40
43;56;36;49
37;59;48;25
33;17;32;29
35;35;20;32
50;20;41;36
48;48;43;15
52;27;52;30
44;30;54;25
21;50;36;36
26;25;18;15
51;35;17;39
47;19;15;18
59;47;32;53
20;36;54;32
29;27;19;35
52;55;19;43
52;31;35;56
38;28;17;37
30;39;54;46
50;29;33;40
31;43;60;29
46;22;35;15
39;44;52;20
54;27;49;53
47;56;31;54
41;47;28;26
50;31;33;46
53;40;43;36
32;40;39;20
45;26;56;15
18;23;16;44
18;22;38;43
59;50;28;39
25;44;45;16
28;47;47;40
30;30;27;34
15;22;23;16
37;41;56;15
53;18;59;15
33;21;35;48
24;42;48;26
18;41;43;28
47;50;56;23
47;48;38;18
27;19;34;35
45;35;16;15
20;15;53;50
59;46;37;28
18;52;24;24
41;38;32;50
34;54;53;38
19;42;39;18
36;41;46;24
47;23;25;38
29;30;33;18
47;38;28;40
55;19;54;58
23;51;53;29
44;50;58;46
20;38;28;52
42;50;30;19
57;59;59;35
58;51;15;30
53;32;15;44
17;17;31;29
23;47;54;51
46;23;56;20
23;52;19;47
39;54;42;37
15;51;34;37
24;45;20;23
47;27;25;35
53;50;39;39
27;15;26;26
39;30;28;39
38;40;38;18
19;41;58;49
43;51;47;58
57;38;45;43
42;51;45;23
45;58;22;18
44;22;47;55
48;45;50;28
29;50;30;31
35;55;42;41
49;50;51;25
25;52;40;35
57;32;23;15
17;19;35;31
21;28;25;41
27;40;30;44
44;40;59;41
52;56;46;25
47;58;57;45
38;52;42;31
24;46;32;35
56;54;27;37
58;21;24;34
18;58;53;42
30;58;32;36
19;55;41;38
53;57;35;42
42;24;25;16
16;52;41;40
33;16;44;33
15;33;50;30
51;51;26;21
38;43;41;42
44;31;38;36
58;26;20;32
27;45;19;38
35;15;30;36
31;53;30;43
32;33;16;25
39;25;41;21
51;54;36;20
43;32;32;44
59;54;31;30
56;55;34;43
27;21;28;19
23;32;19;41
18;21;28;20
56;30;38;17
60;40;38;23
59;58;35;23
38;36;15;58
51;41;40;36
51;16;60;32
19;39;27;37
51;52;48;53
36;30;53;59
59;38;46;57
52;15;60;37
16;18;19;52
38;26;27;60
53;37;20;42
27;16;30;24
19;54;38;32
44;45;15;40
46;38;55;40
28;58;57;41
28;28;54;44
20;43;42;48
57;56;26;37
20;26;42;17
30;42;33;34
43;27;37;21
33;26;28;42
26;16;46;50
30;60;33;37
47;32;31;48
21;43;41;45
27;40;32;36
39;33;47;35
52;41;15;46
31;48;36;53
29;55;21;50
40;26;20;26
59;42;36;48
59;43;21;55
49;19;25;40
33;47;16;49
18;36;19;38
38;53;49;41
47;39;32;47
16;17;43;29
30;18;17;40
33;47;28;38
29;21;19;41
23;31;40;32
40;41;15;50
37;18;27;17
16;50;41;45
59;31;40;57
44;34;27;38
18;28;31;18
39;19;40;19
47;30;21;24
24;57;36;54
53;54;17;17
35;40;52;20
31;29;46;31
26;20;24;17
44;20;35;57
42;36;46;47
41;28;22;23
35;29;32;32
24;36;39;37
50;49;29;19
19;20;60;43
19;22;54;18
32;16;27;49
41;60;60;46
55;21;17;31
27;22;56;42
50;48;30;57
50;30;22;55
32;55;43;34
23;38;49;36
45;16;45;58
24;21;23;43
35;37;24;38
21;18;17;32
17;48;16;25
38;33;24;55
60;15;27;47
59;33;23;48
57;30;56;19
29;55;26;48
37;38;23;15
40;51;54;30
40;16;55;16
27;26;28;58
45;40;27;59
42;31;49;55
19;48;43;50
19;28;30;59
36;57;49;15
42;21;16;56
53;34;31;21
56;28;20;51
55;30;55;16
59;27;35;54
21;37;17;44
20;22;19;33
59;37;52;32
44;42;59;52
20;51;36;51
35;31;26;41
53;21;32;60
60;37;17;53
52;18;17;16
52;31;51;47
40;45;35;46
57;48;24;17
29;44;23;39
34;24;38;38
20;56;53;47
25;30;56;18
55;54;32;59
32;57;59;15
38;53;37;42
20;54;36;51
24;19;22;27
19;35;39;46
49;48;35;26
38;23;53;37
32;32;38;33
16;36;23;37
59;19;26;26
36;38;49;19
52;29;32;50
28;52;24;22
53;56;59;23
34;22;16;25
27;31;27;46
56;46;26;41
48;52;21;31
45;28;35;16
24;51;56;27
17;60;23;24
54;38;19;19
23;50;43;40
49;57;17;16
36;37;58;16
51;38;52;41
41;59;59;21
30;49;52;25
45;31;35;36
57;23;21;27
36;45;31;44
44;60;21;42
16;49;52;16
50;18;56;53
44;44;25;35
49;17;56;24
15;46;15;38
40;32;38;35
28;20;33;49
35;23;34;33
45;44;43;35
46;51;58;25
23;18;39;22
18;16;40;52
57;55;47;52
21;52;43;55
49;41;34;35
40;46;51;55
48;50;18;23
35;55;37;56
60;50;45;17
46;55;45;17
51;50;60;28
36;35;29;35
38;60;19;22
39;16;20;19
30;22;41;25
56;26;24;39
47;26;24;30
15;24;35;60
36;23;24;25
40;17;19;50
41;24;60;60
22;55;51;47
49;35;52;28
18;56;49;19
43;60;49;43
20;32;22;58
34;21;23;19
58;33;44;33
59;57;36;25
56;46;58;54
28;43;18;60
47;49;60;22
18;40;43;22
30;17;26;31
36;51;35;39
32;26;50;30
48;43;58;29
20;58;57;49
42;49;32;54
34;22;45;41
51;46;16;42
18;25;52;19
41;46;60;15
43;56;26;55
41;37;34;46
44;36;48;17
45;23;26;24
49;25;33;32
51;35;36;47
57;57;42;17
37;57;54;47
15;38;19;47
56;19;33;26
60;23;56;49
36;48;59;44
25;37;57;16
50;53;22;50
41;25;27;54
41;16;52;25
40;55;44;50
34;55;38;51
17;38;56;37
58;31;33;29
56;59;41;51
30;40;27;47
53;55;19;28
23;21;27;18
43;40;43;52
43;31;58;55
36;21;20;16
54;45;20;46
36;44;21;56
21;34;53;34
42;20;27;25
37;58;40;30
48;42;31;22
54;57;60;46
23;22;33;43
32;24;34;18
44;32;29;56
29;44;43;27
57;22;37;48
54;22;52;21
45;46;42;33
35;48;60;30
46;53;59;31
19;39;35;44
23;18;51;42
36;38;60;53
17;34;53;29
48;42;26;44
20;51;33;28
60;53;29;27
24;30;54;18
53;36;57;50
51;19;29;25
38;41;38;57
40;17;33;34
41;46;55;44
21;47;18;44
45;56;30;56
33;19;51;20
47;29;59;29
30;16;40;54
43;20;41;55
57;53;34;59
26;16;30;26
53;41;37;37
40;60;25;33
42;56;21;15
46;18;35;37
50;34;56;31
51;36;54;37
59;22;27;57
49;48;45;17
56;28;35;25
51;26;28;57
60;20;56;33
55;47;41;24
25;22;54;49
16;44;54;49
51;15;47;57
35;47;20;19
28;50;58;42
26;43;23;16
55;25;43;23
16;36;16;48
43;15;52;29
48;45;46;38
44;44;56;25
33;59;37;52
29;48;26;20
57;33;18;40
37;26;35;40
38;53;30;17
27;39;46;45
20;35;59;49
46;39;17;34
44;23;33;25
53;53;42;58
59;60;26;48
21;42;56;43
20;51;46;34
28;18;26;59
60;51;43;24
51;48;34;15
30;41;49;43
16;58;44;45
34;32;56;34
31;19;30;46
20;30;33;55
32;45;23;54
59;50;46;19
52;50;32;42
50;52;15;53
20;49;35;59
22;21;33;49
20;27;48;29
42;16;15;36
26;23;50;57
24;31;46;30
17;56;54;43
49;23;39;44
19;60;52;43
41;53;30;29
16;38;46;17
53;39;53;47
33;22;37;30
49;22;44;56
33;55;38;59
48;24;35;60
28;35;50;34
15;43;25;20
47;59;56;15
32;57;58;58
57;30;41;52
25;54;28;56
27;43;33;25
33;20;57;26
27;57;54;49
54;37;44;20
44;52;42;22
36;30;37;24
57;59;56;42
26;39;17;30
46;46;16;54
50;15;45;58
45;34;31;24
25;20;44;47
55;26;36;46
22;15;28;19
51;35;27;47
21;32;23;21
19;57;24;60
24;16;21;54
39;28;57;38
46;28;21;28
36;16;27;59
60;31;36;29
26;50;54;23
60;29;34;27
18;42;60;22
15;51;43;25
33;58;50;24
44;31;40;49
38;27;32;54
54;56;39;28
53;59;22;34
43;48;20;58
35;24;49;59
37;50;24;24
55;43;45;42
51;20;26;23
58;16;31;47
38;52;42;59
32;59;41;40
57;49;20;44
38;40;28;35
39;19;59;51
20;32;60;38
41;43;50;28
15;36;16;48
27;25;23;60
54;34;52;53
44;45;34;53
28;52;26;16
30;30;30;53
16;46;15;46
28;26;40;52
24;56;25;32
40;59;17;19
27;25;23;56
24;59;41;51
23;23;46;43
50;54;20;21
50;40;27;42
54;27;24;52
30;17;34;23
21;17;33;39
41;40;42;38
15;41;43;32
16;43;43;25
18;58;20;49
36;21;29;38
40;43;42;53
18;45;60;59
38;36;43;59
48;48;18;43
40;57;24;21
42;53;50;51
27;54;35;49
56;49;16;15
46;39;25;51
49;34;34;22
18;41;30;20
30;54;42;46
18;40;47;37
16;21;22;53
41;19;58;24
29;28;15;24
21;40;50;21
18;19;52;43
39;37;35;20
38;24;17;49
16;49;58;19
59;32;57;37
47;48;24;58
50;22;32;60
28;37;23;51
59;56;30;37
45;40;56;37
39;30;50;37
23;49;55;46
29;16;54;40
26;26;46;22
27;21;35;32
43;48;26;39
21;58;29;20
16;45;18;51
48;49;46;25
31;33;45;54
39;15;42;58
44;53;55;15
21;31;29;48
60;52;19;30
45;47;51;51
42;44;53;29
30;55;32;24
15;18;25;37
54;46;49;22
49;26;43;22
47;43;30;45
41;39;30;30
31;30;34;58
29;40;55;50
56;18;29;44
21;29;52;51
34;23;49;17
43;58;18;30
25;18;52;41
51;24;60;23
21;41;45;29
16;44;52;33
55;16;28;40
54;36;26;41
57;46;30;25
57;52;30;41
16;27;49;37
49;59;44;29
15;45;51;26
22;37;54;51
31;30;60;19
21;46;23;58
47;17;43;58
35;59;33;43
42;58;20;21
48;57;24;18
23;39;20;60
41;53;48;28
35;27;44;26
33;31;42;33
35;26;44;45
59;34;17;59
21;49;50;54
19;39;49;34
55;36;34;57
53;31;16;36
37;59;39;40
20;19;59;45
56;19;60;18
57;47;32;23
39;19;45;48
40;48;47;30
54;32;24;39
41;26;27;39
57;37;43;46
16;44;35;43
22;34;29;37
16;16;17;57
57;54;51;45
24;53;51;38
32;50;51;22
32;37;58;52
36;33;53;17
57;60;47;46
19;22;23;56
23;43;27;46
35;52;25;56
51;16;23;17
23;47;45;30
34;49;47;57
27;22;44;54
56;37;23;35
27;28;22;46
53;57;24;21
40;29;31;30
38;25;19;35
33;58;42;16
38;52;23;40
43;54;32;30
47;24;42;47
56;43;41;42
54;52;48;36
22;26;32;42
56;49;44;50
23;50;32;15
30;32;28;52
55;56;19;57
57;56;44;49
36;42;28;58
55;22;59;34
40;29;37;43
21;53;34;25
36;36;23;19
20;49;56;19
21;27;16;59
50;42;53;32
16;52;56;55
22;23;33;33
50;38;43;34
43;25;60;58
36;25;23;55
38;46;52;54
55;33;40;56
26;49;35;34
45;54;43;48
30;49;43;42
47;15;41;50
48;55;40;38
38;57;19;15
43;34;18;33
52;21;53;22
53;28;21;28
20;59;17;60
27;57;23;24
25;24;17;15
36;37;18;50
18;18;34;20
17;34;58;47
46;58;55;21
59;31;38;20
56;39;21;41
60;49;56;28
50;33;56;16
31;34;29;40
23;36;44;35
40;32;26;54
29;43;25;23
40;21;58;56
34;43;54;36
21;42;15;19
42;22;18;24
41;33;24;23
58;18;55;25
58;57;23;33
15;42;39;51
28;28;34;21
44;31;58;56
41;28;54;58
37;33;37;50
43;42;55;19
36;59;30;50
38;49;57;17
39;45;47;18
30;41;37;60
47;48;16;39
31;45;45;46
59;23;44;29
24;25;29;49
17;42;52;21
47;40;37;29
55;36;36;58
38;21;25;37
60;21;26;60
40;34;19;49
20;42;18;45
16;18;28;57
50;60;32;16
30;50;41;48
47;35;41;28
35;17;25;39
26;34;41;20
37;27;42;52
16;58;52;39
51;48;19;31
31;44;55;32
17;53;43;42
38;21;24;34
25;32;31;15
49;43;24;44
52;54;15;45
41;48;54;55
37;39;21;47
23;52;29;20
20;52;34;56
57;55;38;38
16;41;16;21
16;39;27;31
46;60;17;37
40;57;17;26
17;24;34;58
38;28;34;15
16;57;23;55
21;40;17;34
18;19;29;31
32;18;22;41
24;45;51;53
58;45;27;28
29;20;51;23
56;15;37;22
47;30;33;35
52;17;22;51
26;56;19;19
24;39;22;57
35;28;21;40
51;26;24;30
25;57;56;54
20;22;37;40
41;31;42;42
21;38;39;41
60;43;28;15
17;47;22;30
38;58;22;54
33;51;39;19
45;22;41;23
36;56;50;53
40;41;48;32
40;38;16;21
53;54;40;53
25;20;47;57
29;59;28;33
55;21;45;45
24;36;47;25
23;46;27;49
45;57;50;18
49;57;47;18
46;34;55;52
35;33;27;35
57;42;19;32
21;31;42;31
32;60;60;47
27;50;47;20
15;55;55;52
54;28;39;50
58;16;27;57
35;53;21;34
37;32;45;35
32;25;53;48
51;59;20;22
21;23;24;24
50;41;44;33
56;23;24;26
25;23;56;35
40;51;26;30
52;26;41;19
36;56;18;19
56;30;15;23
51;19;29;49
44;50;31;28
27;55;24;44
29;36;24;56
47;42;51;57
56;36;40;32
51;38;35;23
60;23;48;30
51;20;44;39
58;20;49;36
30;50;57;17
53;25;56;56
45;25;45;33
58;60;46;60
44;57;50;29
35;46;19;17
59;48;29;31
60;41;55;31
56;37;51;39
40;49;27;18
56;24;31;55
55;37;44;29
20;37;43;31
59;20;30;30
51;53;53;59
22;35;38;21
47;59;56;49
59;28;35;39
34;47;48;48
51;20;25;32
27;52;35;15
29;18;29;55
46;50;28;47
41;55;22;22
44;41;51;24
25;53;49;37
31;46;55;25
18;36;19;22
29;34;55;33
45;57;53;21
32;16;20;31
46;53;42;24
50;47;42;56
25;46;49;24
18;23;20;21
29;35;34;51
29;55;51;51
45;35;20;46
48;37;19;25
20;56;19;27
41;59;35;27
33;24;25;24
40;43;24;21
40;18;39;28
42;32;59;44
19;55;53;26
50;40;26;30
22;40;56;45
19;34;30;59
18;27;47;46
16;52;47;30
41;25;20;60
44;31;56;48
37;40;41;24
42;19;49;57
40;15;25;17
18;18;33;19
57;40;27;57
19;46;39;31
56;58;46;35
54;40;32;44
45;40;60;33
40;49;54;40
30;36;35;18
20;21;51;21
53;52;58;31
50;36;24;21
44;40;28;16
53;58;23;20
38;49;43;37
49;34;31;41
33;28;42;15
31;20;60;47
43;57;57;53
33;16;35;23
15;22;39;53
20;44;50;22
17;22;33;31
33;24;24;42
55;56;60;16
40;41;50;24
46;45;21;48
53;16;26;19
52;42;42;35
21;57;39;60
28;53;44;31
31;53;55;38
17;23;35;30
51;28;27;47
42;31;26;45
43;28;23;17
41;54;26;41
38;49;42;21
55;52;22;17
43;37;18;53
32;37;56;48
40;28;17;58
21;49;46;45
17;46;52;33
29;25;53;39
54;37;19;19
30;17;50;34
27;45;24;32
23;59;25;50
27;41;18;46
57;28;24;43
24;20;36;59
18;24;23;51
27;25;39;33
55;41;16;34
32;45;36;25
17;27;33;46
43;60;49;51
41;15;52;28
35;38;31;56
32;28;59;38
20;51;48;33
29;52;21;31
31;55;42;48
19;54;45;42
24;58;27;56
43;18;28;25
59;51;52;47
32;39;42;29
16;60;54;34
57;48;19;24
56;46;38;44
44;30;26;20
41;21;49;57
42;53;60;39
44;24;50;44
52;18;21;30
46;50;52;33
20;40;38;45
52;46;27;30
47;39;28;37
59;55;46;47
34;19;34;55
48;39;44;51
45;53;50;40
30;59;37;49
50;33;57;50
31;43;59;30
45;60;56;59
18;55;59;48
52;19;39;44
28;22;16;40
41;42;30;19
53;31;38;15
21;58;34;45
49;60;39;30
40;21;35;23
25;37;35;46
16;51;56;28
37;41;28;52
52;25;48;25
34;27;18;46
60;17;34;17
24;30;33;42
47;38;26;57
25;20;19;34
53;60;17;21
22;56;49;60
44;20;32;57
15;38;38;26
59;51;30;18
58;36;24;44
18;50;44;21
25;42;17;28
16;58;48;54
50;54;56;35
56;41;43;46
47;28;40;22
23;48;34;58
47;34;35;37
23;51;36;40
46;55;16;52
15;41;20;24
50;47;15;33
25;60;50;53
25;27;19;32
22;55;41;35
57;54;34;59
30;35;17;27
27;24;50;24
34;15;22;38
16;34;31;21
55;35;56;24
45;18;42;28
15;54;45;46
27;21;53;41
22;42;39;31
23;21;29;58
37;41;50;43
34;55;41;56
54;54;34;44
22;31;35;34
20;34;16;39
42;34;51;48
20;40;40;23
17;59;18;46
32;38;47;44
58;27;36;40
46;35;48;39
36;46;16;31
57;20;39;19
59;47;21;40
24;25;25;51
30;15;21;29
59;24;22;17
26;49;28;50
19;17;20;22
